Tanggal & Waktu,ID Struk,Tipe Penjualan,Nama Pelanggan,Nama Produk,Kategori,Jumlah Produk,Harga Produk,Metode Pembayaran
02-06-2024 12:03:28,9Y47FR6JV7RPR,takeaway,kak melon,Moroco Mint,Non Coffee,1,"22,000",non-tunai
02-06-2024 12:03:28,9Y47FR6JV7RPR,takeaway,kak melon,Shot espresso,Additional,1,"8,000",non-tunai
02-06-2024 11:58:33,4QBY2PZW9L7J4,dinein,lt1,Fettuccine Carbonara,Spaghetti,1,"30,000",non-tunai
02-06-2024 11:54:22,L6K7CLZ9MWN7J,onlineorder,L6K7CLZ9MWN7J,Chicken Karaage Salad,Salad,1,"27,000",non-tunai
02-06-2024 11:54:22,L6K7CLZ9MWN7J,onlineorder,L6K7CLZ9MWN7J,Rice Chicken Katsu Mentai,Curry,1,"28,000",non-tunai
02-06-2024 11:54:22,L6K7CLZ9MWN7J,onlineorder,L6K7CLZ9MWN7J,Fettuccine Carbonara,Spaghetti,1,"30,000",non-tunai
02-06-2024 11:54:13,RQ7Z278MJNW68,onlineorder,RQ7Z278MJNW68,Kampung Fried Rice - Tidak Pedas,Fried Rice & Noodle,1,"20,000",non-tunai
02-06-2024 11:54:13,RQ7Z278MJNW68,onlineorder,RQ7Z278MJNW68,Kopi susu diagram - Creamy,Coffee,1,"20,000",non-tunai
02-06-2024 11:53:50,BMV8HGQ9WYJG6,onlineorder,BMV8HGQ9WYJG6,Chicken Katsudon,KATSU,1,"35,000",non-tunai
02-06-2024 11:53:50,BMV8HGQ9WYJG6,onlineorder,BMV8HGQ9WYJG6,Coffee Latte - Ice,Coffee,1,"20,000",non-tunai
02-06-2024 11:53:40,NL9GHR47ZBNN9,onlineorder,NL9GHR47ZBNN9,Kampung Fried Rice - Tidak Pedas,Fried Rice & Noodle,2,"20,000",non-tunai
02-06-2024 11:53:40,NL9GHR47ZBNN9,onlineorder,NL9GHR47ZBNN9,Mozarella Stick,Light Meal,1,"25,000",non-tunai
02-06-2024 11:43:47,M8GQHGKMD84VJ,dinein,bwh kanan,Matcha Latte - Ice,Non Coffee,1,"18,000",tunai
02-06-2024 11:42:04,M8GQHGKMD84YR,dinein,lt2,Chicken Katsu Curry,Curry,1,"35,000",non-tunai
02-06-2024 11:42:04,M8GQHGKMD84YR,dinein,lt2,Kampung Fried Rice - Pedas,Fried Rice & Noodle,1,"20,000",non-tunai
02-06-2024 11:42:04,M8GQHGKMD84YR,dinein,lt2,Mineral Water,Non Coffee,2,"10,000",non-tunai
02-06-2024 11:39:28,GD6YSZWG8K49W,dinein,atas,Chicken Katsudon,KATSU,1,"35,000",non-tunai
02-06-2024 11:39:28,GD6YSZWG8K49W,dinein,atas,Rice Chicken Katsu Mentai,Curry,1,"28,000",non-tunai
02-06-2024 11:35:10,WP9KCMKG4NLPK,dinein,bwh ujung sofa,Coffee Latte - Ice,Coffee,1,"20,000",non-tunai
02-06-2024 11:35:10,WP9KCMKG4NLPK,dinein,bwh ujung sofa,Chicken Teriyaki,Teriyaki Rice,1,"27,500",non-tunai
02-06-2024 11:17:06,NL9GHR47ZK8G6,dinein,bawah,Choco Hazelnut,Non Coffee,1,"20,000",tunai
02-06-2024 11:17:06,NL9GHR47ZK8G6,dinein,bawah,Hazelnut Machiato - Ice,Coffee,1,"22,000",tunai
02-06-2024 11:17:06,NL9GHR47ZK8G6,dinein,bawah,Rice Chicken Katsu Mentai,Curry,2,"28,000",tunai
02-06-2024 11:08:58,WP9KCMKG4N4RJ,dinein,bwh,Red velvet,Non Coffee,1,"18,000",non-tunai
02-06-2024 10:12:43,WP9KCMKG4NPGL,dinein,WP9KCMKG4NPGL,Mango Yuogi,Signature drinks,1,"20,000",non-tunai
02-06-2024 10:12:43,WP9KCMKG4NPGL,dinein,WP9KCMKG4NPGL,Ebi Furai Curry,Curry,2,"35,000",non-tunai
02-06-2024 10:12:43,WP9KCMKG4NPGL,dinein,WP9KCMKG4NPGL,Coffee Latte - Hot,Coffee,1,"20,000",non-tunai
02-06-2024 09:37:25,D84KHVY8ZV6NN,dinein,atas,Koyak coffee,Coffee,1,"18,000",tunai
01-06-2024 23:36:05,VPGDCZDLNQV7B,onlineorder,VPGDCZDLNQV7B,Lamb Fried Rice - Pedas,Fried Rice & Noodle,1,"25,000",non-tunai
01-06-2024 23:35:56,D84KHVY874BJZ,onlineorder,D84KHVY874BJZ,Kopi susu diagram - Creamy,Coffee,1,"20,000",non-tunai
01-06-2024 23:21:16,YBMWF8RGNLQ46,onlineorder,YBMWF8RGNLQ46,Kampung Fried Rice - Sedang,Fried Rice & Noodle,1,"20,000",non-tunai
01-06-2024 23:21:16,YBMWF8RGNLQ46,onlineorder,YBMWF8RGNLQ46,Banana choco chiz,Light Meal,1,"27,500",non-tunai
01-06-2024 23:21:05,M8GQHGKML6QR8,onlineorder,M8GQHGKML6QR8,Sandwich,Light Meal,1,"28,000",non-tunai
01-06-2024 23:21:05,M8GQHGKML6QR8,onlineorder,M8GQHGKML6QR8,Kopi susu diagram - Creamy,Coffee,1,"20,000",non-tunai
01-06-2024 23:20:40,RQ7Z278MV4Z7G,onlineorder,RQ7Z278MV4Z7G,Matcha Latte - Ice,Non Coffee,1,"18,000",non-tunai
01-06-2024 23:20:40,RQ7Z278MV4Z7G,onlineorder,RQ7Z278MV4Z7G,Kampung Fried Rice - Pedas,Fried Rice & Noodle,1,"20,000",non-tunai
01-06-2024 23:20:30,9Y47FR6JYDWRZ,onlineorder,9Y47FR6JYDWRZ,Kampung Fried Rice - Sedang,Fried Rice & Noodle,1,"20,000",non-tunai
01-06-2024 23:20:30,9Y47FR6JYDWRZ,onlineorder,9Y47FR6JYDWRZ,Kopi susu diagram - Creamy,Coffee,1,"20,000",non-tunai
01-06-2024 23:20:12,WP9KCMKGVL6ZD,onlineorder,WP9KCMKGVL6ZD,Caramel Machiato - Ice,Coffee,1,"22,000",non-tunai
01-06-2024 23:20:12,WP9KCMKGVL6ZD,onlineorder,WP9KCMKGVL6ZD,Vanilla Regal Diagram,Non Coffee,1,"22,000",non-tunai
01-06-2024 23:10:25,9Y47FR6JYD4MQ,onlineorder,9Y47FR6JYD4MQ,Oglio Olio - Oglio Olio Tuna,Spaghetti,1,"27,500",non-tunai
01-06-2024 22:34:27,YBMWF8RGNL94K,onlineorder,YBMWF8RGNL94K,Tofu Salt n Pepper,Light Meal,1,"20,000",non-tunai
01-06-2024 22:34:27,YBMWF8RGNL94K,onlineorder,YBMWF8RGNL94K,Minuman kemasan 250ml - Kopi susu,Coffee,1,"25,000",non-tunai
01-06-2024 22:34:27,YBMWF8RGNL94K,onlineorder,YBMWF8RGNL94K,Minuman kemasan 250ml - Black coffee,Coffee,1,"20,000",non-tunai
01-06-2024 22:34:11,VPGDCZDLNQKBD,dinein,VPGDCZDLNQKBD,Mie Desain Grafis,MEE TIME,1,"17,000",non-tunai
01-06-2024 22:17:11,JGDR3GRV6V78D,dinein,family lt4,Beef Teriyaki,Teriyaki Rice,1,"35,000",non-tunai
01-06-2024 22:17:11,JGDR3GRV6V78D,dinein,family lt4,Beef Mushroom,Teriyaki Rice,1,"35,000",non-tunai
01-06-2024 22:17:11,JGDR3GRV6V78D,dinein,family lt4,Rice Chicken Katsu Mentai,Curry,1,"28,000",non-tunai
01-06-2024 22:17:11,JGDR3GRV6V78D,dinein,family lt4,Tofu Salt n Pepper,Light Meal,1,"20,000",non-tunai
01-06-2024 22:17:11,JGDR3GRV6V78D,dinein,family lt4,Telur Ceplok,Additional,1,"5,000",non-tunai
01-06-2024 22:17:11,JGDR3GRV6V78D,dinein,family lt4,Caramel Machiato - Hot,Coffee,1,"22,000",non-tunai
01-06-2024 22:17:11,JGDR3GRV6V78D,dinein,family lt4,Lemon Tea,Tea,2,"18,000",non-tunai
01-06-2024 22:17:11,JGDR3GRV6V78D,dinein,family lt4,Chocolate - Hot,Non Coffee,1,"18,000",non-tunai
01-06-2024 22:17:11,JGDR3GRV6V78D,dinein,family lt4,Chicken Sambal Dabu,Teriyaki Rice,1,"30,000",non-tunai
01-06-2024 22:17:11,JGDR3GRV6V78D,dinein,family lt4,Mineral Water,Non Coffee,1,"10,000",non-tunai
01-06-2024 22:09:12,GD6YSZWGNGG7L,dinein,lt1,Matcha Latte - Ice,Non Coffee,1,"18,000",non-tunai
01-06-2024 21:51:31,JGDR3GRV6V9BJ,dinein,MEETING ROOM,Chicken Katsudon,KATSU,1,"35,000",non-tunai
01-06-2024 21:49:29,4QBY2PZW6W9ZL,dinein,"FALIHA, LT 3",Kopi susu diagram - Strong,Coffee,2,"20,000",non-tunai
01-06-2024 21:49:29,4QBY2PZW6W9ZL,dinein,"FALIHA, LT 3",Charcoal Greentea Citrus,Croissant,1,"32,000",non-tunai
01-06-2024 21:49:29,4QBY2PZW6W9ZL,dinein,"FALIHA, LT 3",Orange Dynamic,Non Coffee,1,"20,000",non-tunai
01-06-2024 21:49:29,4QBY2PZW6W9ZL,dinein,"FALIHA, LT 3",Tofu Salt n Pepper,Light Meal,1,"20,000",non-tunai
01-06-2024 21:49:29,4QBY2PZW6W9ZL,dinein,"FALIHA, LT 3",Sandwich,Light Meal,1,"28,000",non-tunai
01-06-2024 21:49:29,4QBY2PZW6W9ZL,dinein,"FALIHA, LT 3",Matcha Latte - Ice,Non Coffee,3,"18,000",non-tunai
01-06-2024 21:49:29,4QBY2PZW6W9ZL,dinein,"FALIHA, LT 3",Banana Latte - Ice,Non Coffee,2,"18,000",non-tunai
01-06-2024 21:49:29,4QBY2PZW6W9ZL,dinein,"FALIHA, LT 3",Kopi susu diagram - Creamy,Coffee,4,"20,000",non-tunai
01-06-2024 21:49:29,4QBY2PZW6W9ZL,dinein,"FALIHA, LT 3",Mineral Water,Non Coffee,17,"10,000",non-tunai
01-06-2024 21:49:29,4QBY2PZW6W9ZL,dinein,"FALIHA, LT 3",Red velvet,Non Coffee,1,"18,000",non-tunai
01-06-2024 21:49:29,4QBY2PZW6W9ZL,dinein,"FALIHA, LT 3",Mushroom Salt and Pepper,Light Meal,1,"25,000",non-tunai
01-06-2024 21:49:29,4QBY2PZW6W9ZL,dinein,"FALIHA, LT 3",Matcha Latte - Ice,Non Coffee,1,"18,000",non-tunai
01-06-2024 21:49:29,4QBY2PZW6W9ZL,dinein,"FALIHA, LT 3",Red velvet,Non Coffee,1,"18,000",non-tunai
01-06-2024 21:49:29,4QBY2PZW6W9ZL,dinein,"FALIHA, LT 3",Lemon Tea,Tea,1,"18,000",non-tunai
01-06-2024 21:49:29,4QBY2PZW6W9ZL,dinein,"FALIHA, LT 3",Tea - Hot,Tea,1,"10,000",non-tunai
01-06-2024 21:48:05,P7WL2PJG8GMK9,takeaway,P7WL2PJG8GMK9,Kopi susu diagram - Creamy,Coffee,3,"20,000",non-tunai
01-06-2024 21:41:19,YBMWF8RGNGN46,dinein,YBMWF8RGNGN46,Gelato 1 scoop - Peppermint Choco Swirl,GELATO,1,"20,000",tunai
01-06-2024 21:41:19,YBMWF8RGNGN46,dinein,YBMWF8RGNGN46,Gelato 1 scoop - Integrity Berry & cheese,GELATO,1,"20,000",tunai
01-06-2024 21:40:05,M8GQHGKMLML78,dinein,"RESERVASI Avi ,, LT 2",Caracao bliss,Fresh fruity,1,"22,000",non-tunai
01-06-2024 21:40:05,M8GQHGKMLML78,dinein,"RESERVASI Avi ,, LT 2",Coffee Latte - Ice,Coffee,2,"20,000",non-tunai
01-06-2024 21:40:05,M8GQHGKMLML78,dinein,"RESERVASI Avi ,, LT 2",Banana Diagram,Signature drinks,2,"22,000",non-tunai
01-06-2024 21:40:05,M8GQHGKMLML78,dinein,"RESERVASI Avi ,, LT 2",Kopi susu diagram - Creamy,Coffee,1,"20,000",non-tunai
01-06-2024 21:40:05,M8GQHGKMLML78,dinein,"RESERVASI Avi ,, LT 2",Hazelnut Machiato - Ice,Coffee,1,"22,000",non-tunai
01-06-2024 21:40:05,M8GQHGKMLML78,dinein,"RESERVASI Avi ,, LT 2",Matcha Latte - Ice,Non Coffee,1,"18,000",non-tunai
01-06-2024 21:40:05,M8GQHGKMLML78,dinein,"RESERVASI Avi ,, LT 2",Mineral Water,Non Coffee,1,"10,000",non-tunai
01-06-2024 21:40:05,M8GQHGKMLML78,dinein,"RESERVASI Avi ,, LT 2",Chicken Steak,Steak,1,"35,000",non-tunai
01-06-2024 21:40:05,M8GQHGKMLML78,dinein,"RESERVASI Avi ,, LT 2",Beef Teriyaki,Teriyaki Rice,1,"35,000",non-tunai
01-06-2024 21:40:05,M8GQHGKMLML78,dinein,"RESERVASI Avi ,, LT 2",Choco Diagram,Signature drinks,1,"20,000",non-tunai
01-06-2024 21:40:05,M8GQHGKMLML78,dinein,"RESERVASI Avi ,, LT 2",Triple Choco,Croissant,1,"32,000",non-tunai
01-06-2024 21:40:05,M8GQHGKMLML78,dinein,"RESERVASI Avi ,, LT 2",Rice Chicken Katsu Mentai,Curry,1,"28,000",non-tunai
01-06-2024 21:40:05,M8GQHGKMLML78,dinein,"RESERVASI Avi ,, LT 2",Chocolate - Ice,Non Coffee,1,"18,000",non-tunai
01-06-2024 21:40:05,M8GQHGKMLML78,dinein,"RESERVASI Avi ,, LT 2",Choco Hazelnut,Non Coffee,1,"20,000",non-tunai
01-06-2024 21:40:05,M8GQHGKMLML78,dinein,"RESERVASI Avi ,, LT 2",French Fries,Light Meal,1,"17,000",non-tunai
01-06-2024 21:40:05,M8GQHGKMLML78,dinein,"RESERVASI Avi ,, LT 2",Lamb Fried Rice - Sedang,Fried Rice & Noodle,1,"25,000",non-tunai
01-06-2024 21:40:05,M8GQHGKMLML78,dinein,"RESERVASI Avi ,, LT 2",French Fries,Light Meal,1,"17,000",non-tunai
01-06-2024 21:40:05,M8GQHGKMLML78,dinein,"RESERVASI Avi ,, LT 2",Sweet Toast Bomb Coklat,Dessert,1,"17,000",non-tunai
01-06-2024 21:40:05,M8GQHGKMLML78,dinein,"RESERVASI Avi ,, LT 2",Tea - Ice,Tea,1,"10,000",non-tunai
01-06-2024 21:29:54,4QBY2PZW6WRVN,dinein,Lt 1,Hazelnut Machiato - Ice,Coffee,1,"22,000",non-tunai
01-06-2024 21:29:54,4QBY2PZW6WRVN,dinein,Lt 1,Tofu Salt n Pepper,Light Meal,1,"20,000",non-tunai
01-06-2024 21:28:34,4QBY2PZW6WRMN,onlineorder,4QBY2PZW6WRMN,Fish n chips,Light Meal,1,"30,000",non-tunai
01-06-2024 21:28:34,4QBY2PZW6WRMN,onlineorder,4QBY2PZW6WRMN,Cireng Diagram,Light Meal,1,"19,000",non-tunai
01-06-2024 21:28:34,4QBY2PZW6WRMN,onlineorder,4QBY2PZW6WRMN,Kopi susu diagram - Creamy,Coffee,1,"20,000",non-tunai
01-06-2024 21:28:10,KLQ6HDG6K6M44,dinein,family,Wagyu Steak - French Fries - Mushroom - Welldone,Steak,2,"76,000",non-tunai
01-06-2024 21:28:10,KLQ6HDG6K6M44,dinein,family,Kampung Fried Rice - Pedas,Fried Rice & Noodle,1,"20,000",non-tunai
01-06-2024 21:28:10,KLQ6HDG6K6M44,dinein,family,Chicken Teriyaki,Teriyaki Rice,1,"27,500",non-tunai
01-06-2024 21:28:10,KLQ6HDG6K6M44,dinein,family,Tea - Hot,Tea,1,"10,000",non-tunai
01-06-2024 21:28:10,KLQ6HDG6K6M44,dinein,family,Lemon Tea,Tea,1,"18,000",non-tunai
01-06-2024 21:28:10,KLQ6HDG6K6M44,dinein,family,Coffee Latte - Ice,Coffee,1,"20,000",non-tunai
01-06-2024 21:28:10,KLQ6HDG6K6M44,dinein,family,Jelly Spanish Latte,Coffee,1,"22,000",non-tunai
01-06-2024 21:28:10,KLQ6HDG6K6M44,dinein,family,Jelly Spanish Latte,Coffee,1,"22,000",non-tunai
01-06-2024 21:28:10,KLQ6HDG6K6M44,dinein,family,Tofu Salt n Pepper,Light Meal,1,"20,000",non-tunai
01-06-2024 21:24:50,NL9GHR47P7JLQ,dinein,Reserv Putri Hijab,Kampung Fried Rice - Tidak Pedas,Fried Rice & Noodle,57,"20,000",non-tunai
01-06-2024 21:16:53,4QBY2PZW6W8RY,dinein,4QBY2PZW6W8RY,Gelato 1 scoop - Peppermint Choco Swirl,GELATO,1,"20,000",tunai
01-06-2024 21:07:46,8846HKWD6DJNN,dinein,8846HKWD6DJNN,Mie Desain Grafis,MEE TIME,1,"17,000",non-tunai
01-06-2024 21:05:09,QDLVSLGR9RGWM,dinein,QDLVSLGR9RGWM,Tea - Ice,Tea,1,"10,000",non-tunai
01-06-2024 21:05:09,QDLVSLGR9RGWM,dinein,QDLVSLGR9RGWM,Mineral Water,Non Coffee,1,"10,000",non-tunai
01-06-2024 21:05:09,QDLVSLGR9RGWM,dinein,QDLVSLGR9RGWM,Mie Manajemen Resiko,MEE TIME,1,"18,000",non-tunai
01-06-2024 20:55:02,QDLVSLGR9RMNP,dinein,QDLVSLGR9RMNP,Gelato 1 scoop - Peppermint Choco Swirl,GELATO,1,"20,000",non-tunai
01-06-2024 20:54:37,ZVLYFRMWVWGL6,dinein,lt 1,Rice Chicken Katsu Mentai,Curry,1,"28,000",non-tunai
01-06-2024 20:54:37,ZVLYFRMWVWGL6,dinein,lt 1,Tea - Ice,Tea,1,"10,000",non-tunai
01-06-2024 20:54:37,ZVLYFRMWVWGL6,dinein,lt 1,Mango Yuogi,Signature drinks,1,"20,000",non-tunai
01-06-2024 20:51:13,QDLVSLGR9RN9R,dinein,1,Kampung Fried Rice - Pedas,Fried Rice & Noodle,1,"20,000",non-tunai
01-06-2024 20:51:13,QDLVSLGR9RN9R,dinein,1,Kopi susu diagram - Creamy,Coffee,1,"20,000",non-tunai
01-06-2024 20:45:15,D84KHVY878LR7,onlineorder,D84KHVY878LR7,Sandwich,Light Meal,1,"28,000",non-tunai
01-06-2024 20:44:40,NL9GHR47P7BZ9,onlineorder,NL9GHR47P7BZ9,Kopi susu diagram - Strong,Coffee,1,"20,000",non-tunai
01-06-2024 20:44:40,NL9GHR47P7BZ9,onlineorder,NL9GHR47P7BZ9,Maranggo bliss,Fresh fruity,1,"22,000",non-tunai
01-06-2024 20:44:40,NL9GHR47P7BZ9,onlineorder,NL9GHR47P7BZ9,Tofu Salt n Pepper,Light Meal,1,"20,000",non-tunai
01-06-2024 20:44:22,L6K7CLZ9P9WPQ,onlineorder,L6K7CLZ9P9WPQ,Rice Chicken Katsu Mentai,Curry,1,"28,000",non-tunai
01-06-2024 20:44:22,L6K7CLZ9P9WPQ,onlineorder,L6K7CLZ9P9WPQ,Caramel Machiato - Ice,Coffee,1,"22,000",non-tunai
01-06-2024 20:44:04,P7WL2PJG8GV8P,onlineorder,P7WL2PJG8GV8P,Mushroom Salt and Pepper,Light Meal,1,"25,000",non-tunai
01-06-2024 20:43:48,BMV8HGQ9N9YZQ,onlineorder,BMV8HGQ9N9YZQ,Kopi susu diagram - Creamy,Coffee,1,"20,000",non-tunai
01-06-2024 20:43:48,BMV8HGQ9N9YZQ,onlineorder,BMV8HGQ9N9YZQ,Kampung Fried Rice - Pedas,Fried Rice & Noodle,1,"20,000",non-tunai
01-06-2024 20:42:55,KLQ6HDG6K67VL,onlineorder,KLQ6HDG6K67VL,Chicken Black pepper,Teriyaki Rice,1,"27,500",non-tunai
01-06-2024 20:42:34,KLQ6HDG6K67BK,onlineorder,KLQ6HDG6K67BK,Fish n chips,Light Meal,2,"30,000",non-tunai
01-06-2024 20:42:34,KLQ6HDG6K67BK,onlineorder,KLQ6HDG6K67BK,Spagetti Pesto Smoked Beef,Spaghetti,3,"27,500",non-tunai
01-06-2024 20:42:22,VPGDCZDLNLMDY,onlineorder,VPGDCZDLNLMDY,Chicken Teriyaki,Teriyaki Rice,1,"27,500",non-tunai
01-06-2024 20:42:22,VPGDCZDLNLMDY,onlineorder,VPGDCZDLNLMDY,Chicken Black pepper,Teriyaki Rice,1,"27,500",non-tunai
01-06-2024 20:38:13,P7WL2PJG8GKMZ,dinein,bawah,Chocolate - Ice,Non Coffee,1,"18,000",tunai
01-06-2024 20:32:45,M8GQHGKMLMG68,dinein,Lt 1,Chocolate - Ice,Non Coffee,1,"18,000",non-tunai
01-06-2024 20:18:31,NL9GHR47P6Q6R,dinein,1,Mie Desain Grafis,MEE TIME,1,"17,000",non-tunai
01-06-2024 20:18:31,NL9GHR47P6Q6R,dinein,1,Tea - Ice,Tea,1,"10,000",non-tunai
01-06-2024 20:07:13,L6K7CLZ9P6YJ9,dinein,lt2,Triple Choco,Croissant,1,"32,000",non-tunai
01-06-2024 19:45:50,ZVLYFRMWVJZB6,dinein,lt1,Kopi susu diagram - Strong,Coffee,1,"20,000",non-tunai
01-06-2024 19:44:47,P7WL2PJG8DYBQ,dinein,lt2,Chicken Katsu Curry,Curry,1,"35,000",non-tunai
01-06-2024 19:44:47,P7WL2PJG8DYBQ,dinein,lt2,Honey ginger with lemongrass,Coffee,1,"22,000",non-tunai
01-06-2024 19:40:30,VPGDCZDLN6PKB,dinein,lt2,Caramel Machiato - Ice,Coffee,1,"22,000",non-tunai
01-06-2024 19:38:39,BMV8HGQ9NLWM6,dinein,lt1 soffa,Chicken Katsu Curry,Curry,2,"35,000",non-tunai
01-06-2024 19:38:39,BMV8HGQ9NLWM6,dinein,lt1 soffa,Mineral Water,Non Coffee,3,"10,000",non-tunai
01-06-2024 19:38:39,BMV8HGQ9NLWM6,dinein,lt1 soffa,Rice Chicken Katsu Mentai,Curry,1,"28,000",non-tunai
01-06-2024 19:36:44,YBMWF8RGNW6JD,takeaway,YBMWF8RGNW6JD,Toast Chicken Mentai,Light Meal,1,"25,000",non-tunai
01-06-2024 19:35:50,P7WL2PJG8DMJW,takeaway,P7WL2PJG8DMJW,Charcoal Greentea Citrus,Croissant,1,"32,000",non-tunai
01-06-2024 19:31:16,QDLVSLGR9W97D,dinein,lt1,Omurice Chicken Curry,KATSU,1,"45,000",non-tunai
01-06-2024 19:31:16,QDLVSLGR9W97D,dinein,lt1,Lychee Tea,Tea,1,"20,000",non-tunai
01-06-2024 19:28:55,GD6YSZWGNQN7P,dinein,GD6YSZWGNQN7P,Kopi susu diagram - Creamy,Coffee,1,"20,000",non-tunai
01-06-2024 19:27:58,NL9GHR47P6PKD,dinein,lt2,Cireng Diagram,Light Meal,1,"19,000",non-tunai
01-06-2024 19:27:58,NL9GHR47P6PKD,dinein,lt2,Mineral Water,Non Coffee,1,"10,000",non-tunai
01-06-2024 19:26:29,ZVLYFRMWVJYBW,dinein,lt2,Choco berries,Signature drinks,1,"20,000",non-tunai
01-06-2024 19:25:31,JGDR3GRV6WPWV,dinein,lt2,Orange Dynamic,Non Coffee,1,"20,000",non-tunai
01-06-2024 19:24:14,VPGDCZDLN6JJ4,dinein,lt2,Apple blossom,Mocktail,1,"22,000",tunai
01-06-2024 19:23:11,JGDR3GRV6WP8W,dinein,lt2,Chicken Steak,Steak,1,"35,000",non-tunai
01-06-2024 19:23:11,JGDR3GRV6WP8W,dinein,lt2,Chicken Katsu Curry,Curry,1,"35,000",non-tunai
01-06-2024 19:23:11,JGDR3GRV6WP8W,dinein,lt2,French Fries,Light Meal,1,"17,000",non-tunai
01-06-2024 19:22:24,L6K7CLZ9P68ZD,dinein,L6K7CLZ9P68ZD,Mineral Water,Non Coffee,1,"10,000",non-tunai
01-06-2024 19:21:25,9Y47FR6JYNMQ6,dinein,lt1,Mochachino - Ice,Coffee,1,"20,000",non-tunai
01-06-2024 19:21:25,9Y47FR6JYNMQ6,dinein,lt1,Mineral Water,Non Coffee,1,"10,000",non-tunai
01-06-2024 19:21:25,9Y47FR6JYNMQ6,dinein,lt1,Cireng Diagram,Light Meal,1,"19,000",non-tunai
01-06-2024 19:12:49,KLQ6HDG6KQMR4,dinein,lt2,Coffee Latte - Ice,Coffee,1,"20,000",non-tunai
01-06-2024 19:12:01,QDLVSLGR9WD8Q,dinein,lt1 soffa,Sparkling Lychee,Non Coffee,1,"22,000",non-tunai
01-06-2024 19:12:01,QDLVSLGR9WD8Q,dinein,lt1 soffa,Mineral Water,Non Coffee,1,"10,000",non-tunai
01-06-2024 19:12:01,QDLVSLGR9WD8Q,dinein,lt1 soffa,Kampung Fried Rice - Sedang,Fried Rice & Noodle,1,"20,000",non-tunai
01-06-2024 19:12:01,QDLVSLGR9WD8Q,dinein,lt1 soffa,Tea - Hot,Tea,1,"10,000",non-tunai
01-06-2024 19:12:01,QDLVSLGR9WD8Q,dinein,lt1 soffa,Chicken Teriyaki,Teriyaki Rice,1,"27,500",non-tunai
01-06-2024 19:12:01,QDLVSLGR9WD8Q,dinein,lt1 soffa,Lamb Fried Rice - Sedang,Fried Rice & Noodle,1,"25,000",non-tunai
01-06-2024 19:08:46,9Y47FR6JYNBQK,dinein,lt2,Banana Latte - Ice,Non Coffee,1,"18,000",non-tunai
01-06-2024 19:08:46,9Y47FR6JYNBQK,dinein,lt2,Rice Chicken Katsu Mentai,Curry,1,"28,000",non-tunai
01-06-2024 19:08:46,9Y47FR6JYNBQK,dinein,lt2,Lamb Fried Rice - Sedang,Fried Rice & Noodle,1,"25,000",non-tunai
01-06-2024 19:08:46,9Y47FR6JYNBQK,dinein,lt2,Telur Ceplok,Additional,1,"5,000",non-tunai
01-06-2024 19:05:11,ZVLYFRMWVJ6J4,dinein,lt2,Kampung Fried Rice - Pedas,Fried Rice & Noodle,1,"20,000",non-tunai
01-06-2024 19:05:11,ZVLYFRMWVJ6J4,dinein,lt2,Jelly Spanish Latte,Coffee,1,"22,000",non-tunai
01-06-2024 19:04:15,ZVLYFRMWVJ6V4,dinein,lt2,Rice Chicken Katsu Mentai,Curry,1,"28,000",tunai
01-06-2024 19:01:36,RQ7Z278MVPYNK,takeaway,RQ7Z278MVPYNK,Platter Diagram,Light Meal,1,"46,000",non-tunai
01-06-2024 18:54:06,9Y47FR6JYNWRP,dinein,bawah,Chicken Katsudon,KATSU,1,"35,000",non-tunai
01-06-2024 18:54:06,9Y47FR6JYNWRP,dinein,bawah,Matcha Latte - Ice,Non Coffee,1,"18,000",non-tunai
01-06-2024 18:52:57,8846HKWD6RW9N,dinein,bawah,Beef Teriyaki,Teriyaki Rice,1,"35,000",non-tunai
01-06-2024 18:52:57,8846HKWD6RW9N,dinein,bawah,Matcha Latte - Ice,Non Coffee,1,"18,000",non-tunai
01-06-2024 18:48:31,KLQ6HDG6KQGNN,dinein,atas,Rice Chicken Katsu Mentai,Curry,1,"28,000",non-tunai
01-06-2024 18:48:31,KLQ6HDG6KQGNN,dinein,atas,Chicken Katsu Curry,Curry,1,"35,000",non-tunai
01-06-2024 18:48:31,KLQ6HDG6KQGNN,dinein,atas,Mineral Water,Non Coffee,2,"10,000",non-tunai
01-06-2024 18:44:53,QDLVSLGR9WM9L,dinein,lt2,Rice Chicken Katsu Mentai,Curry,1,"28,000",non-tunai
01-06-2024 18:44:53,QDLVSLGR9WM9L,dinein,lt2,Lemon Tea,Tea,1,"18,000",non-tunai
01-06-2024 18:44:53,QDLVSLGR9WM9L,dinein,lt2,Tofu Salt n Pepper,Light Meal,1,"20,000",non-tunai
01-06-2024 18:34:55,RQ7Z278MVPKNY,dinein,lt2,Rice Chicken Katsu Mentai,Curry,1,"28,000",non-tunai
01-06-2024 18:33:11,NL9GHR47P6BWW,dinein,imam. lantai 2,Rice Chicken Katsu Mentai,Curry,1,"28,000",non-tunai
01-06-2024 18:33:11,NL9GHR47P6BWW,dinein,imam. lantai 2,Jelly Spanish Latte,Coffee,1,"22,000",non-tunai
01-06-2024 18:33:11,NL9GHR47P6BWW,dinein,imam. lantai 2,Mineral Water,Non Coffee,1,"10,000",non-tunai
01-06-2024 18:19:08,BMV8HGQ9NLG9J,dinein,lt2,Chicken Katsudon,KATSU,1,"35,000",non-tunai
